sale_id,business_id,store_id,user_id,customer_id,sale_date,subtotal,discount,tax,payment_method,status
7328,1,4,12,250.0,2024-10-06 12:52:00,19.29,0.0,2.31,card,completed
7329,1,4,12,,2024-10-06 17:37:00,16.63,0.0,2.0,transfer,completed
7330,1,4,12,210.0,2024-10-06 09:03:00,17.38,0.0,2.09,transfer,completed
7331,1,4,12,,2024-10-06 12:56:00,33.81,0.0,4.06,transfer,completed
7332,1,4,12,119.0,2024-10-06 15:29:00,65.47,0.0,7.86,transfer,completed
7333,1,4,12,278.0,2024-10-06 10:15:00,22.34,0.0,2.68,cash,completed
7334,1,4,12,209.0,2024-10-06 12:34:00,1007.38,0.0,120.89,cash,completed
7335,1,4,12,279.0,2024-10-06 13:53:00,307.67,0.0,36.92,card,completed
7336,1,1,4,263.0,2024-10-07 18:06:00,7.52,0.0,0.9,transfer,completed
7337,1,1,4,67.0,2024-10-07 18:58:00,111.55,0.0,13.39,cash,completed
7338,1,1,4,,2024-10-07 17:54:00,66.8,0.0,8.02,transfer,completed
7339,1,1,7,8.0,2024-10-07 11:35:00,79.04,0.0,9.48,card,completed
7340,1,1,6,,2024-10-07 08:54:00,526.98,0.0,63.24,transfer,completed
7341,1,1,4,270.0,2024-10-07 19:42:00,18.5,0.0,2.22,transfer,completed
7342,1,1,2,297.0,2024-10-07 10:19:00,31.88,0.0,3.83,transfer,completed
7343,1,1,4,257.0,2024-10-07 10:05:00,10.78,0.0,1.29,transfer,completed
7344,1,1,2,,2024-10-07 12:57:00,7.04,0.0,0.84,cash,completed
7345,1,1,11,,07/10/2024 11:30,22.23,0.0,2.67,card,completed
7346,1,1,10,,2024-10-07 09:05:00,18.3,0.0,2.2,cash,completed
7347,1,1,2,182.0,2024-10-07 19:27:00,98.8,0.0,11.86,card,completed
7348,1,1,7,,2024-10-07 20:07:00,32.4,0.0,3.89,transfer,completed
7349,1,1,6,238.0,2024-10-07 12:03:00,13.98,0.0,1.68,transfer,completed
7350,1,1,6,120.0,2024-10-07 14:13:00,160.58,0.0,19.27,cash,completed
7351,1,1,7,234.0,2024-10-07 12:13:00,88.44,0.0,10.61,cash,completed
7352,1,1,11,227.0,2024-10-07 08:18:00,12.88,0.0,1.55,cash,completed
7353,1,1,2,217.0,2024-10-07 16:25:00,9.18,0.0,1.1,transfer,completed
7354,1,1,2,98.0,2024-10-07 18:41:00,6.86,0.0,0.82,card,completed
7355,1,1,2,172.0,07/10/2024 10:37,15.13,0.0,1.82,card,completed
7356,1,2,3,135.0,2024-10-07 18:45:00,11.42,0.0,1.37,transfer,completed
7357,1,2,3,,2024-10-07 20:58:00,559.06,0.0,67.09,card,completed
7358,1,2,3,238.0,2024-10-07 12:00:00,23.31,0.0,2.8,cash,completed
7359,1,2,12,298.0,07/10/2024 09:40,267.25,0.0,32.07,cash,completed
7360,1,2,3,99.0,2024-10-07 10:15:00,10.78,0.0,1.29,card,completed
7361,1,2,12,,2024-10-07 17:45:00,36.42,0.0,4.37,transfer,completed
7362,1,2,3,,2024-10-07 12:07:00,738.44,0.0,88.61,cash,completed
7363,1,2,12,34.0,2024-10-07 09:42:00,102.41,0.0,12.29,cash,completed
7364,1,2,3,62.0,2024-10-07 10:53:00,68.46,0.0,8.22,transfer,completed
7365,1,2,12,206.0,2024-10-07 11:08:00,17.66,0.0,2.12,cash,completed
7366,1,2,12,10.0,2024-10-07 16:47:00,13.99,0.0,1.68,cash,completed
7367,1,2,3,,2024-10-07 09:16:00,20.04,0.0,2.4,cash,completed
7368,1,2,3,135.0,2024-10-07 17:03:00,19.14,0.0,2.3,card,completed
7369,1,2,12,,2024-10-07 09:27:00,10.26,0.0,1.23,cash,completed
7370,1,2,12,,2024-10-07 18:40:00,18.16,0.0,2.18,transfer,completed
7371,1,2,12,207.0,2024-10-07 15:22:00,41.38,0.0,4.97,cash,completed
7372,1,3,4,250.0,07/10/2024 10:07,22.78,0.0,2.73,transfer,completed
7373,1,3,1,203.0,07/10/2024 13:58,4.05,0.0,0.49,card,completed
7374,1,3,9,57.0,2024-10-07 12:59:00,12.9,0.0,1.55,transfer,completed
7375,1,3,1,141.0,2024-10-07 10:56:00,55.15,0.0,6.62,cash,completed
7376,1,4,12,129.0,2024-10-07 20:05:00,82.66,0.0,9.92,cash,completed
7377,1,4,12,46.0,2024-10-07 13:37:00,34.1,0.0,4.09,card,completed
7378,1,4,12,56.0,2024-10-07 17:25:00,42.97,0.0,5.16,cash,completed
7379,1,4,12,,2024-10-07 12:48:00,21.78,0.0,2.61,card,completed
7380,1,4,12,265.0,2024-10-07 14:49:00,15.62,0.0,1.87,cash,completed
7381,1,4,12,36.0,2024-10-07 10:22:00,18.36,0.0,2.2,cash,completed
7382,1,1,10,24.0,2024-10-08 10:39:00,16.31,0.0,1.96,card,completed
7383,1,1,6,158.0,08/10/2024 15:14,32.7,0.0,3.92,card,completed
7384,1,1,6,,2024-10-08 08:38:00,22.28,0.0,2.67,transfer,completed
7385,1,1,2,290.0,2024-10-08 11:51:00,23.67,0.0,2.84,card,completed
7386,1,1,7,146.0,08/10/2024 08:01,56.49,0.0,6.78,cash,completed
7387,1,1,2,87.0,2024-10-08 19:29:00,783.41,0.0,94.01,card,completed
7388,1,1,2,22.0,2024-10-08 11:49:00,32.24,0.0,3.87,cash,completed
7389,1,1,4,62.0,2024-10-08 13:50:00,17.3,0.0,2.08,cash,completed
7390,1,1,11,176.0,2024-10-08 19:08:00,16.85,0.0,2.02,cash,completed
7391,1,1,6,,2024-10-08 13:25:00,12.1,0.0,1.45,card,completed
7392,1,1,2,225.0,2024-10-08 10:40:00,21.23,0.0,2.55,card,completed
7393,1,1,10,195.0,2024-10-08 12:00:00,16.07,0.0,1.93,transfer,completed
7394,1,1,11,78.0,08/10/2024 10:43,52.7,0.0,6.32,cash,completed
7395,1,1,10,74.0,2024-10-08 18:03:00,24.81,0.0,2.98,cash,completed
7396,1,1,11,,2024-10-08 11:12:00,10.76,0.0,1.29,card,completed
7397,1,1,11,115.0,2024-10-08 19:12:00,32.35,0.0,3.88,card,completed
7398,1,1,10,,2024-10-08 17:03:00,8.25,0.0,0.99,transfer,completed
7399,1,1,10,294.0,2024-10-08 13:31:00,30.24,0.0,3.63,transfer,completed
7400,1,1,4,118.0,2024-10-08 19:18:00,8.55,0.0,1.03,cash,completed
7401,1,1,6,10.0,2024-10-08 17:26:00,40.83,0.0,4.9,transfer,completed
7402,1,1,2,91.0,2024-10-08 08:59:00,10.71,0.0,1.29,transfer,completed
7403,1,1,11,,2024-10-08 16:28:00,74.7,0.0,8.96,transfer,completed
7404,1,1,2,214.0,2024-10-08 14:45:00,9.65,0.0,1.16,transfer,completed
7405,1,1,10,6.0,2024-10-08 13:26:00,13.49,0.0,1.62,cash,completed
7406,1,2,12,,2024-10-08 13:43:00,20.34,0.0,2.44,transfer,completed
7407,1,2,3,64.0,08/10/2024 09:01,47.4,0.0,5.69,card,completed
7408,1,2,12,,2024-10-08 20:51:00,59.28,0.0,7.11,card,completed
7409,1,2,3,,2024-10-08 14:10:00,13.43,0.0,1.61,cash,completed
7410,1,2,3,38.0,2024-10-08 12:18:00,44.96,0.0,5.4,card,completed
7411,1,2,12,18.0,2024-10-08 13:02:00,628.13,0.0,75.38,transfer,completed
7412,1,2,3,213.0,2024-10-08 16:45:00,63.95,0.0,7.67,cash,completed
7413,1,2,3,,2024-10-08 19:23:00,3.3,0.0,0.4,cash,completed
7414,1,2,12,292.0,2024-10-08 19:37:00,501.73,0.0,60.21,cash,completed
7415,1,2,3,68.0,2024-10-08 13:51:00,46.24,0.0,5.55,cash,completed
7416,1,2,3,134.0,2024-10-08 14:56:00,25.05,0.0,3.01,cash,completed
7417,1,2,3,180.0,2024-10-08 16:23:00,2.7,0.0,0.32,card,completed
7418,1,2,12,,2024-10-08 14:58:00,20.62,0.0,2.47,card,completed
7419,1,3,8,176.0,2024-10-08 20:31:00,18.14,0.0,2.18,card,completed
7420,1,3,4,230.0,2024-10-08 16:40:00,8.45,0.0,1.01,cash,completed
7421,1,3,4,,2024-10-08 19:47:00,18.07,0.0,2.17,transfer,completed
7422,1,3,5,,2024-10-08 11:46:00,24.13,0.0,2.9,transfer,completed
7423,1,3,1,,2024-10-08 10:27:00,25.87,0.0,3.1,cash,completed
7424,1,3,1,136.0,2024-10-08 16:24:00,16.12,0.0,1.93,cash,completed
7425,1,3,5,,2024-10-08 13:29:00,263.49,0.0,31.62,card,completed
7426,1,3,9,53.0,2024-10-08 13:00:00,38.74,0.0,4.65,card,completed
7427,1,3,4,256.0,2024-10-08 19:32:00,30.59,0.0,3.67,cash,completed
7428,1,3,1,53.0,2024-10-08 14:16:00,65.51,0.0,7.86,cash,completed
7429,1,3,1,264.0,2024-10-08 08:52:00,16.11,0.0,1.93,cash,completed
7430,1,3,1,,2024-10-08 12:47:00,67.94,0.0,8.15,cash,completed
7431,1,3,8,162.0,2024-10-08 14:52:00,24.62,0.0,2.95,transfer,completed
7432,1,3,5,203.0,2024-10-08 18:29:00,26.48,0.0,3.18,cash,completed
7433,1,4,12,129.0,2024-10-08 08:06:00,38.88,0.0,4.67,transfer,completed
7434,1,4,12,,2024-10-08 18:39:00,10.2,0.0,1.22,transfer,completed
7435,1,4,12,,2024-10-08 14:55:00,26.04,0.0,3.12,card,completed
7436,1,4,12,93.0,2024-10-08 20:37:00,4.3,0.0,0.52,transfer,completed
7437,1,4,12,112.0,2024-10-08 12:01:00,21.49,0.0,2.58,card,completed
7438,1,4,12,,2024-10-08 08:23:00,86.91,0.0,10.43,transfer,completed
7439,1,4,12,62.0,2024-10-08 15:58:00,74.79,0.0,8.97,transfer,completed
7440,1,4,12,20.0,2024-10-08 10:17:00,3.32,0.0,0.4,cash,completed
7441,1,1,2,159.0,2024-10-09 15:21:00,563.23,0.0,67.59,transfer,completed
7442,1,1,6,91.0,2024-10-09 12:36:00,22.68,0.0,2.72,transfer,completed
7443,1,1,4,300.0,2024-10-09 08:02:00,8.16,0.0,0.98,cash,completed
7444,1,1,7,228.0,2024-10-09 09:50:00,929.82,0.0,111.58,transfer,completed
7445,1,1,4,199.0,2024-10-09 16:44:00,80.85,0.0,9.7,transfer,completed
7446,1,1,11,,2024-10-09 08:35:00,2.69,0.0,0.32,transfer,completed
7447,1,1,10,,09/10/2024 11:18,8.75,0.0,1.05,transfer,completed
7448,1,1,10,,2024-10-09 16:52:00,33.46,0.0,4.02,card,completed
7449,1,1,4,,2024-10-09 20:45:00,20.49,0.0,2.46,transfer,completed
7450,1,1,11,78.0,2024-10-09 19:40:00,3.51,0.0,0.42,cash,completed
7451,1,1,6,296.0,2024-10-09 10:32:00,51.65,0.0,6.2,transfer,completed
7452,1,1,11,,2024-10-09 20:39:00,1.84,0.0,0.22,card,completed
7453,1,1,4,104.0,2024-10-09 13:31:00,47.44,0.0,5.69,card,completed
7454,1,1,10,108.0,2024-10-09 16:52:00,11.42,0.0,1.37,card,completed
7455,1,1,2,68.0,2024-10-09 11:29:00,18.88,0.0,2.27,transfer,completed
7456,1,1,4,35.0,2024-10-09 12:27:00,65.7,0.0,7.88,card,completed
7457,1,1,6,,2024-10-09 11:01:00,30.73,0.0,3.69,card,completed
7458,1,2,3,189.0,2024-10-09 10:08:00,18.86,0.0,2.26,transfer,completed
7459,1,2,12,255.0,2024-10-09 08:42:00,20.67,0.0,2.48,card,completed
7460,1,2,3,233.0,2024-10-09 11:48:00,12.14,0.0,1.46,card,completed
7461,1,2,3,26.0,2024-10-09 11:36:00,19.44,0.0,2.33,card,completed
7462,1,2,3,85.0,2024-10-09 12:20:00,25.22,0.0,3.03,transfer,completed
7463,1,2,3,,2024-10-09 11:22:00,12.05,0.0,1.45,card,completed
7464,1,2,3,35.0,2024-10-09 19:34:00,4.38,0.0,0.53,card,completed
7465,1,2,12,225.0,2024-10-09 15:13:00,3.75,0.0,0.45,transfer,completed
7466,1,3,8,18.0,2024-10-09 13:00:00,28.9,0.0,3.47,cash,completed
7467,1,3,8,154.0,2024-10-09 16:55:00,40.09,0.0,4.81,cash,completed
7468,1,3,5,171.0,2024-10-09 09:20:00,15.3,0.0,1.84,cash,completed
7469,1,3,9,3.0,2024-10-09 09:07:00,6.44,0.0,0.77,cash,completed
7470,1,3,1,224.0,2024-10-09 12:59:00,2.15,0.0,0.26,card,completed
7471,1,3,4,105.0,2024-10-09 17:18:00,18.47,0.0,2.22,cash,completed
7472,1,4,12,46.0,2024-10-09 08:07:00,22.97,0.0,2.76,transfer,completed
7473,1,4,12,300.0,2024-10-09 13:31:00,16.48,0.0,1.98,transfer,completed
7474,1,4,12,,2024-10-09 16:38:00,159.82,0.0,19.18,transfer,completed
7475,1,4,12,,2024-10-09 20:59:00,13.09,0.0,1.57,card,completed
7476,1,4,12,,2024-10-09 11:33:00,16.44,0.0,1.97,card,completed
7477,1,4,12,219.0,2024-10-09 12:14:00,26.28,0.0,3.15,cash,completed
7478,1,4,12,206.0,2024-10-09 09:48:00,1106.9,0.0,132.83,transfer,completed
7479,1,4,12,,2024-10-09 20:22:00,11.01,0.0,1.32,card,completed
7480,1,4,12,154.0,2024-10-09 08:53:00,10.74,0.0,1.29,card,completed
7481,1,4,12,154.0,2024-10-09 08:54:00,10.74,0.0,1.29,transfer,completed
7482,1,1,6,,2024-10-10 09:42:00,79.26,0.0,9.51,cash,completed
7483,1,1,10,99.0,2024-10-10 16:21:00,536.41,0.0,64.37,transfer,completed
7484,1,1,2,,2024-10-10 15:30:00,9.45,0.0,1.13,card,completed
7485,1,1,2,50.0,2024-10-10 19:30:00,39.96,0.0,4.8,transfer,completed
7486,1,1,10,48.0,2024-10-10 11:17:00,10.23,0.0,1.23,cash,completed
7487,1,1,11,213.0,2024-10-10 17:52:00,34.61,0.0,4.15,transfer,completed
7488,1,1,10,6.0,2024-10-10 13:19:00,285.28,0.0,34.23,card,completed
7489,1,1,6,152.0,2024-10-10 08:57:00,25.8,0.0,3.1,cash,completed
7490,1,1,4,94.0,2024-10-10 09:11:00,71.48,0.0,8.58,transfer,completed
7491,1,1,10,204.0,2024-10-10 09:21:00,17.98,0.0,2.16,cash,completed
7492,1,1,6,274.0,2024-10-10 19:26:00,19.75,0.0,2.37,transfer,completed
7493,1,1,11,,2024-10-10 13:24:00,4.34,0.0,0.52,cash,completed
7494,1,1,2,95.0,2024-10-10 20:39:00,18.04,0.0,2.16,card,completed
7495,1,1,4,27.0,2024-10-10 18:36:00,102.47,0.0,12.3,transfer,completed
7496,1,1,6,250.0,2024-10-10 20:21:00,25.7,0.0,3.08,card,completed
7497,1,1,4,,2024-10-10 19:02:00,60.78,0.0,7.29,transfer,completed
7498,1,1,4,30.0,2024-10-10 08:24:00,11.2,0.0,1.34,transfer,completed
7499,1,1,10,,2024-10-10 08:09:00,513.83,0.0,61.66,card,completed
7500,1,1,2,,2024-10-10 17:33:00,6.12,0.0,0.73,cash,completed
7501,1,1,7,11.0,2024-10-10 15:28:00,32.34,0.0,3.88,transfer,completed
7502,1,2,3,,2024-10-10 17:51:00,27.17,0.0,3.26,cash,completed
7503,1,2,3,115.0,2024-10-10 09:56:00,1.84,0.0,0.22,cash,completed
7504,1,2,12,162.0,2024-10-10 18:28:00,32.34,0.0,3.88,transfer,completed
7505,1,2,3,,2024-10-10 08:51:00,26.33,0.0,3.16,cash,completed
7506,1,2,3,199.0,2024-10-10 13:17:00,984.34,0.0,118.12,transfer,completed
7507,1,2,12,163.0,10/10/2024 18:21,19.5,0.0,2.34,card,completed
7508,1,2,3,287.0,2024-10-10 18:20:00,213.96,0.0,25.68,cash,completed
7509,1,2,12,290.0,2024-10-10 10:31:00,15.96,0.0,1.92,card,completed
7510,1,2,3,201.0,2024-10-10 11:04:00,7.15,0.0,0.86,card,completed
7511,1,2,3,125.0,2024-10-10 11:34:00,10.26,0.0,1.23,card,completed
7512,1,2,12,,2024-10-10 20:27:00,15.88,0.0,1.91,transfer,completed
7513,1,2,3,,2024-10-10 11:32:00,27.65,0.0,3.32,card,completed
7514,1,2,12,,2024-10-10 17:00:00,14.19,0.0,1.7,transfer,completed
7515,1,2,12,,2024-10-10 18:37:00,85.04,0.0,10.2,cash,completed
7516,1,2,3,190.0,2024-10-10 14:41:00,27.48,0.0,3.3,cash,completed
7517,1,2,3,,2024-10-10 10:42:00,8.6,0.0,1.03,card,completed
7518,1,2,3,87.0,2024-10-10 12:27:00,20.53,0.0,2.46,transfer,completed
7519,1,2,12,91.0,2024-10-10 20:18:00,27.2,0.0,3.26,card,completed
7520,1,2,3,244.0,2024-10-10 17:25:00,31.44,0.0,3.77,card,completed
7521,1,2,3,131.0,10/10/2024 18:15,686.28,0.0,82.35,transfer,completed
7522,1,2,3,,2024-10-10 18:31:00,38.29,0.0,4.59,transfer,completed
7523,1,2,3,,2024-10-10 20:23:00,1165.78,0.0,139.89,transfer,completed
7524,1,2,3,197.0,2024-10-10 14:50:00,18.43,0.0,2.21,card,completed
7525,1,3,4,86.0,2024-10-10 08:36:00,9.66,0.0,1.16,cash,completed
7526,1,3,4,86.0,2024-10-10 08:40:00,9.66,0.0,1.16,card,completed
7527,1,3,4,255.0,2024-10-10 10:36:00,109.9,0.0,13.19,transfer,completed
7528,1,3,9,259.0,2024-10-10 15:45:00,42.52,0.0,5.1,card,completed
7529,1,3,4,,2024-10-10 15:43:00,8.65,0.0,1.04,card,completed
7530,1,3,5,138.0,2024-10-10 20:45:00,1.25,0.0,0.15,transfer,completed
7531,1,3,1,68.0,2024-10-10 09:50:00,15.51,0.0,1.86,cash,completed
7532,1,3,9,,2024-10-10 12:50:00,18.2,0.0,2.18,transfer,completed
7533,1,3,4,,2024-10-10 20:58:00,89.71,0.0,10.77,transfer,completed
7534,1,3,4,209.0,2024-10-10 19:30:00,19.25,0.0,2.31,cash,completed
7535,1,4,12,64.0,2024-10-10 08:15:00,5.85,0.0,0.7,cash,completed
7536,1,4,12,,2024-10-10 18:38:00,17.55,0.0,2.11,cash,completed
7537,1,4,12,,2024-10-10 14:51:00,936.25,0.0,112.35,transfer,completed
7538,1,4,12,,2024-10-10 13:30:00,1379.7,0.0,165.56,cash,completed
7539,1,4,12,140.0,2024-10-10 20:40:00,91.33,0.0,10.96,cash,completed
7540,1,4,12,160.0,2024-10-10 15:51:00,17.57,0.0,2.11,cash,completed
7541,1,4,12,,2024-10-10 18:18:00,21.82,0.0,2.62,transfer,completed
7542,1,4,12,245.0,2024-10-10 19:10:00,41.3,0.0,4.96,transfer,completed
7543,1,1,10,,2024-10-11 19:32:00,1.66,0.0,0.2,card,completed
7544,1,1,11,200.0,2024-10-11 08:05:00,19.62,0.0,2.35,transfer,completed
7545,1,1,7,,2024-10-11 18:26:00,81.1,0.0,9.73,card,completed
7546,1,1,4,62.0,2024-10-11 12:11:00,33.54,0.0,4.02,card,completed
7547,1,1,6,,2024-10-11 16:24:00,14.07,0.0,1.69,transfer,completed
7548,1,1,4,,2024-10-11 18:56:00,37.92,0.0,4.55,cash,completed
7549,1,1,6,57.0,2024-10-11 16:35:00,662.44,0.0,79.49,card,completed
7550,1,1,10,,2024-10-11 18:11:00,952.35,0.0,114.28,cash,completed
7551,1,1,11,30.0,2024-10-11 10:31:00,398.23,0.0,47.79,card,completed
7552,1,1,7,,2024-10-11 13:44:00,15.05,0.0,1.81,card,completed
7553,1,1,2,147.0,2024-10-11 13:40:00,15.16,0.0,1.82,card,completed
7554,1,1,4,279.0,2024-10-11 14:00:00,11.62,0.0,1.39,cash,completed
7555,1,1,6,,2024-10-11 18:26:00,21.61,0.0,2.59,cash,completed
7556,1,1,2,281.0,2024-10-11 14:38:00,9.47,0.0,1.14,card,completed
7557,1,1,11,69.0,2024-10-11 18:57:00,22.9,0.0,2.75,transfer,completed
7558,1,1,7,,2024-10-11 20:13:00,25.04,0.0,3.0,card,completed
7559,1,1,2,177.0,2024-10-11 15:46:00,29.9,0.0,3.59,card,completed
7560,1,1,4,102.0,2024-10-11 09:39:00,19.64,0.0,2.36,card,completed
7561,1,1,6,9.0,2024-10-11 13:49:00,25.39,0.0,3.05,transfer,completed
7562,1,1,4,250.0,2024-10-11 16:55:00,27.89,0.0,3.35,transfer,completed
7563,1,1,4,270.0,2024-10-11 20:18:00,21.5,0.0,2.58,transfer,completed
7564,1,1,4,,2024-10-11 16:51:00,31.36,0.0,3.76,card,completed
7565,1,2,3,214.0,2024-10-11 08:35:00,3.46,0.0,0.42,transfer,completed
7566,1,2,3,72.0,2024-10-11 12:31:00,48.66,0.0,5.84,transfer,completed
7567,1,2,3,282.0,2024-10-11 12:15:00,9.57,0.0,1.15,card,completed
7568,1,2,3,282.0,2024-10-11 12:17:00,9.57,0.0,1.15,card,completed
7569,1,2,3,,2024-10-11 09:50:00,18.04,0.0,2.16,cash,completed
7570,1,2,3,,2024-10-11 13:15:00,52.11,0.0,6.25,transfer,completed
7571,1,2,12,,2024-10-11 19:00:00,4.98,0.0,0.6,card,completed
7572,1,2,3,78.0,2024-10-11 17:51:00,10.76,0.0,1.29,transfer,completed
7573,1,2,12,191.0,2024-10-11 14:34:00,285.28,0.0,34.23,cash,completed
7574,1,2,12,242.0,2024-10-11 13:25:00,1112.64,0.0,133.52,card,completed
7575,1,2,3,,2024-10-11 13:13:00,21.68,0.0,2.6,transfer,completed
7576,1,2,12,,2024-10-11 09:40:00,22.29,0.0,2.67,cash,completed
7577,1,2,3,20.0,2024-10-11 09:25:00,18.64,0.0,2.24,card,completed
7578,1,2,12,,2024-10-11 16:36:00,6.75,0.0,0.81,cash,completed
7579,1,2,3,219.0,2024-10-11 09:00:00,22.65,0.0,2.72,cash,completed
7580,1,2,3,150.0,2024-10-11 19:49:00,20.04,0.0,2.4,cash,completed
7581,1,2,12,,2024-10-11 18:51:00,50.54,0.0,6.06,card,completed
7582,1,2,12,135.0,2024-10-11 18:00:00,42.89,0.0,5.15,transfer,completed
7583,1,2,3,95.0,2024-10-11 20:33:00,31.97,0.0,3.84,card,completed
7584,1,3,8,,2024-10-11 11:27:00,27.55,0.0,3.31,card,completed
7585,1,3,5,,2024-10-11 11:24:00,6.81,0.0,0.82,transfer,completed
7586,1,3,8,241.0,2024-10-11 11:56:00,4.45,0.0,0.53,transfer,completed
7587,1,3,1,75.0,2024-10-11 11:28:00,288.89,0.0,34.67,transfer,completed
7588,1,3,5,221.0,2024-10-11 17:59:00,1211.04,0.0,145.32,cash,completed
7589,1,3,5,200.0,2024-10-11 15:57:00,12.9,0.0,1.55,card,completed
7590,1,3,4,204.0,2024-10-11 19:07:00,24.67,0.0,2.96,card,completed
7591,1,3,4,149.0,2024-10-11 17:23:00,21.2,0.0,2.54,card,completed
7592,1,3,1,224.0,2024-10-11 10:46:00,31.23,0.0,3.75,transfer,completed
7593,1,3,8,,2024-10-11 16:50:00,103.45,0.0,12.41,card,completed
7594,1,3,5,142.0,2024-10-11 18:53:00,18.2,0.0,2.18,cash,completed
7595,1,3,8,87.0,2024-10-11 16:49:00,28.13,0.0,3.38,cash,completed
7596,1,3,4,123.0,2024-10-11 18:06:00,276.2,0.0,33.14,transfer,completed
7597,1,3,4,,2024-10-11 20:25:00,19.42,0.0,2.33,card,completed
7598,1,3,4,,2024-10-11 09:29:00,2.32,0.0,0.28,transfer,completed
7599,1,3,9,,2024-10-11 15:10:00,7.87,0.0,0.94,transfer,completed
7600,1,3,1,277.0,2024-10-11 10:35:00,1.62,0.0,0.19,card,completed
7601,1,3,5,59.0,2024-10-11 08:17:00,15.55,0.0,1.87,card,completed
7602,1,3,9,208.0,2024-10-11 17:08:00,8.88,0.0,1.07,card,completed
7603,1,4,12,,2024-10-11 16:28:00,80.29,0.0,9.63,transfer,completed
7604,1,4,12,118.0,2024-10-11 15:32:00,19.86,0.0,2.38,transfer,completed
7605,1,4,12,230.0,2024-10-11 10:30:00,2.15,0.0,0.26,cash,completed
7606,1,4,12,118.0,2024-10-11 14:59:00,73.87,0.0,8.86,cash,completed
7607,1,4,12,,2024-10-11 08:53:00,22.43,0.0,2.69,card,completed
7608,1,4,12,253.0,2024-10-11 08:03:00,143.47,0.0,17.22,cash,completed
7609,1,4,12,195.0,2024-10-11 13:43:00,403.08,0.0,48.37,card,completed
7610,1,4,12,53.0,2024-10-11 17:34:00,21.51,0.0,2.58,cash,completed
7611,1,4,12,,2024-10-11 08:24:00,19.76,0.0,2.37,card,completed
7612,1,4,12,58.0,2024-10-11 12:43:00,20.52,0.0,2.46,cash,completed
7613,1,1,6,143.0,2024-10-12 09:08:00,11.34,0.0,1.36,card,completed
7614,1,1,4,62.0,2024-10-12 08:36:00,312.85,0.0,37.54,card,completed
7615,1,1,7,156.0,2024-10-12 17:20:00,31.45,0.0,3.77,card,completed
7616,1,1,4,234.0,2024-10-12 13:09:00,22.06,0.0,2.65,transfer,completed
7617,1,1,7,,2024-10-12 08:23:00,24.83,0.0,2.98,cash,completed
7618,1,1,2,,2024-10-12 10:58:00,30.76,0.0,3.69,card,completed
7619,1,1,2,,2024-10-12 10:33:00,67.12,0.0,8.05,card,completed
7620,1,1,2,51.0,2024-10-12 20:43:00,23.78,0.0,2.85,transfer,completed
7621,1,1,6,221.0,2024-10-12 17:32:00,12.96,0.0,1.56,transfer,completed
7622,1,1,10,,2024-10-12 17:31:00,14.83,0.0,1.78,card,completed
7623,1,1,2,106.0,2024-10-12 16:09:00,318.52,0.0,38.22,cash,completed
7624,1,1,6,292.0,2024-10-12 17:14:00,731.87,0.0,87.82,transfer,completed
7625,1,1,7,244.0,2024-10-12 15:21:00,26.53,0.0,3.18,card,completed
7626,1,1,7,108.0,2024-10-12 15:30:00,0.92,0.0,0.11,cash,completed
7627,1,1,7,,2024-10-12 15:47:00,29.26,0.0,3.51,transfer,completed
7628,1,1,4,4.0,12/10/2024 08:14,4.66,0.0,0.56,cash,completed
7629,1,1,2,22.0,12/10/2024 19:47,44.05,0.0,5.29,cash,completed
7630,1,1,2,22.0,2024-10-12 19:52:00,44.05,0.0,5.29,card,completed
7631,1,1,2,131.0,2024-10-12 11:25:00,14.07,0.0,1.69,card,completed
7632,1,1,10,,2024-10-12 15:27:00,148.98,0.0,17.88,transfer,completed
7633,1,1,6,,2024-10-12 08:09:00,39.91,0.0,4.79,transfer,completed
7634,1,1,6,,2024-10-12 11:39:00,23.25,0.0,2.79,card,completed
7635,1,1,2,141.0,2024-10-12 09:46:00,29.2,0.0,3.5,card,completed
7636,1,1,11,131.0,2024-10-12 16:13:00,23.12,0.0,2.77,transfer,completed
7637,1,1,6,48.0,2024-10-12 18:36:00,803.97,0.0,96.48,card,completed
7638,1,1,2,297.0,2024-10-12 11:25:00,19.83,0.0,2.38,cash,completed
7639,1,1,4,294.0,2024-10-12 10:21:00,18.83,0.0,2.26,transfer,completed
7640,1,1,10,264.0,2024-10-12 15:03:00,25.43,0.0,3.05,transfer,completed
7641,1,1,6,155.0,2024-10-12 08:21:00,248.37,0.0,29.8,cash,completed
7642,1,1,6,88.0,2024-10-12 11:39:00,13.97,0.0,1.68,cash,completed
7643,1,2,12,,2024-10-12 15:47:00,9.16,0.0,1.1,transfer,completed
7644,1,2,3,281.0,2024-10-12 10:45:00,59.53,0.0,7.14,cash,completed
7645,1,2,12,20.0,2024-10-12 20:54:00,22.01,0.0,2.64,cash,completed
7646,1,2,12,34.0,2024-10-12 10:49:00,393.76,0.0,47.25,cash,completed
7647,1,2,12,,2024-10-12 16:07:00,8.07,0.0,0.97,transfer,completed
7648,1,2,12,58.0,2024-10-12 16:41:00,34.88,0.0,4.19,cash,completed
7649,1,2,12,95.0,2024-10-12 18:11:00,569.04,0.0,68.28,cash,completed
7650,1,2,3,3.0,12/10/2024 18:08,41.88,0.0,5.03,transfer,completed
7651,1,2,3,129.0,2024-10-12 18:29:00,36.46,0.0,4.38,card,completed
